Date,AUD,CAD,CHF,CNY,EUR,GBP,INR,JPY,KRW,MXN,NZD
2018-02-12,0.7836,1.2612,0.9392,6.3250,1.2267,1.3820,64.2900,108.7200,1082.2700,18.6400,0.7239
2018-02-13,0.7857,1.2600,0.9335,6.3380,1.2363,1.3892,64.2700,107.5900,1083.0700,18.6325,0.7285
2018-02-14,0.7873,1.2564,0.9319,6.3438,1.2396,1.3955,64.1000,107.0000,1076.7100,18.6035,0.7334
2018-02-15,0.7912,1.2517,0.9232,6.3438,1.2482,1.4061,63.9300,106.3600,1065.6900,18.5195,0.7382
2018-02-16,0.7925,1.2532,0.9258,6.3438,1.2442,1.4055,64.2100,106.1000,1065.2700,18.4780,0.7398
2018-02-19,.,.,.,.,.,.,.,.,.,.,.
2018-02-20,0.7903,1.2624,0.9354,6.3351,1.2348,1.4021,64.8300,107.2300,1072.8500,18.6390,0.7356
2018-02-21,0.7833,1.2678,0.9375,6.3351,1.2314,1.3946,64.7600,107.6400,1076.1100,18.6610,0.7339
2018-02-22,0.7850,1.2705,0.9345,6.3471,1.2326,1.3939,65.0100,106.9600,1077.6100,18.6450,0.7349
2018-02-23,0.7827,1.2659,0.9356,6.3329,1.2298,1.3979,64.7100,106.6400,1075.7700,18.5585,0.7291
2018-02-26,0.7843,1.2691,0.9388,6.3115,1.2296,1.3952,64.78,106.96,1069.0,18.654,0.7309
2018-02-27,0.7804,1.2748,0.9398,6.3169,1.2239,1.3906,64.84,107.47,1077.43,18.8068,0.7243
2018-02-28,0.7801,1.2806,0.943,6.328,1.2211,1.3794,65.2,106.62,1082.12,18.8405,0.7227
2018-03-01,0.7762,1.284,0.9461,6.3565,1.2216,1.3755,65.2,106.91,1081.33,18.8115,0.725
2018-03-02,0.7754,1.2882,0.9378,6.3428,1.2314,1.3769,65.24,105.65,1080.25,18.8455,0.7234
2018-03-05,0.7759,1.2982,0.9397,6.3491,1.233,1.3856,65.06,105.97,1076.75,18.8635,0.7232
2018-03-06,0.7822,1.2892,0.9385,6.3093,1.2415,1.3886,64.9,106.03,1061.53,18.7365,0.7304
2018-03-07,0.7796,1.2993,0.9426,6.3225,1.2397,1.3888,64.86,105.94,1067.93,18.8055,0.7265
2018-03-08,0.7787,1.2936,0.9499,6.3389,1.2314,1.3824,65.15,106.08,1074.21,18.704,0.726
2018-03-09,0.7849,1.2822,0.9493,6.3285,1.2326,1.3863,65.12,106.74,1066.59,18.567,0.7295
2018-03-12,0.7864,1.2835,0.9489,6.327,1.2318,1.3898,65.0,106.52,1063.7,18.6245,0.7293
2018-03-13,0.7881,1.2925,0.9437,6.318,1.2398,1.3987,64.85,106.64,1062.14,18.5425,0.7344
2018-03-14,0.7877,1.2946,0.9461,6.314,1.2362,1.3946,64.84,106.17,1063.38,18.6035,0.7329
2018-03-15,0.7816,1.3053,0.9502,6.3202,1.2321,1.3951,64.94,106.07,1065.89,18.7,0.7289
2018-03-16,0.7733,1.3096,0.9532,6.33,1.228,1.3919,64.97,106.1,1068.4,18.73,0.7217
2018-03-19,0.7705,1.3089,0.9509,6.3291,1.2329,1.4032,65.21,105.83,1072.29,18.7325,0.7228
2018-03-20,0.7691,1.3083,0.9549,6.3328,1.2271,1.4013,65.19,106.42,1070.61,18.7465,0.7195
2018-03-21,0.7708,1.2957,0.954,6.32,1.2268,1.4064,65.2,106.3,1070.51,18.593,0.718
2018-03-22,0.7696,1.293,0.9491,6.331,1.231,1.4098,65.1,105.34,1079.51,18.53,0.722
2018-03-23,0.7721,1.287,0.9465,6.311,1.236,1.4151,64.98,104.83,1081.29,18.5705,0.7254
2018-03-26,0.7727,1.2866,0.9442,6.2685,1.244,1.4236,64.83,105.0,1076.87,18.29,0.7295
2018-03-27,0.7717,1.2841,0.9474,6.2781,1.241,1.4161,64.98,105.72,1071.21,18.32,0.7288
2018-03-28,0.7681,1.2886,0.9538,6.2946,1.2351,1.411,65.15,106.3,1063.03,18.26,0.7243
2018-03-29,0.7672,1.2901,0.956,6.2876,1.2297,1.4029,65.12,106.27,1060.31,18.2385,0.722
2018-03-30,0.769,1.2891,0.9532,6.2726,1.232,1.4027,65.11,106.2,1060.99,18.1676,0.7239
2018-04-02,0.7658,1.2918,0.9558,6.2785,1.2288,1.4032,65.11,105.99,1056.03,18.311,0.7218
2018-04-03,0.7674,1.28,0.959,6.2881,1.2261,1.4068,65.0,106.45,1054.63,18.1955,0.726
2018-04-04,0.7701,1.2801,0.9595,6.3045,1.2292,1.4076,65.08,106.56,1059.5,18.231,0.7297
2018-04-05,0.7688,1.2777,0.9633,6.3045,1.223,1.3991,64.92,107.48,1061.56,18.127,0.7272
2018-04-06,0.7684,1.2763,0.9602,6.3045,1.2274,1.4088,64.95,107.03,1068.73,18.329,0.7273
2018-04-09,0.7708,1.27,0.9574,6.3035,1.232,1.4136,64.95,107.06,1067.11,18.2245,0.732
2018-04-10,0.7762,1.2609,0.9574,6.2798,1.2338,1.4161,64.95,107.3,1064.53,18.2715,0.7364
2018-04-11,0.7765,1.2581,0.9578,6.2655,1.2384,1.4194,65.26,106.78,1066.76,18.221,0.7369
2018-04-12,0.7757,1.2583,0.9625,6.2876,1.232,1.4244,65.28,107.3,1069.84,18.151,0.7375
2018-04-13,0.7768,1.2604,0.9631,6.2725,1.2322,1.4255,65.27,107.52,1070.55,18.0795,0.7351
2018-04-16,0.7777,1.258,0.9596,6.2752,1.2373,1.4332,65.46,107.26,1071.59,18.025,0.7361
2018-04-17,0.7768,1.2548,0.9666,6.2804,1.2345,1.4301,65.66,107.09,1066.56,17.9705,0.7339
2018-04-18,0.7784,1.2636,0.967,6.2722,1.238,1.4227,65.62,107.26,1064.51,18.0355,0.7328
2018-04-19,0.7751,1.2638,0.9714,6.2765,1.2336,1.4193,65.79,107.42,1065.68,18.3355,0.728
2018-04-20,0.7671,1.274,0.9744,6.2945,1.2282,1.4033,66.15,107.6,1071.0,18.6145,0.7211
2018-04-23,0.7614,1.2845,0.9776,6.3158,1.2216,1.3953,66.42,108.62,1077.72,18.895,0.7155
2018-04-24,0.7598,1.2823,0.9804,6.3035,1.2226,1.3975,66.36,109.03,1074.8,18.795,0.7112
2018-04-25,0.7559,1.2871,0.9828,6.3236,1.2178,1.3941,66.92,109.33,1082.99,19.02,0.7063
2018-04-26,0.756,1.2867,0.988,6.334,1.2113,1.3927,66.8,109.3,1078.2,18.8695,0.7066
2018-04-27,0.7566,1.2862,0.9884,6.3325,1.2108,1.3785,66.68,109.12,1067.59,18.6675,0.707
2018-04-30,0.7543,1.2818,0.9911,6.3325,1.2074,1.3751,66.5,109.28,1069.07,18.7715,0.7043
2018-05-01,0.7488,1.2873,0.9954,6.3325,1.2,1.3611,66.52,109.69,1071.91,18.8325,0.7007
2018-05-02,0.7501,1.2848,0.9975,6.361,1.1968,1.361,66.71,109.89,1076.52,19.073,0.7004
2018-05-03,0.7513,1.2878,0.9978,6.352,1.197,1.3569,66.68,109.06,1078.33,19.1125,0.7028
2018-05-04,0.7534,1.2848,1.0005,6.3589,1.1946,1.3535,66.83,109.16,1074.09,19.1965,0.7017
2018-05-07,0.7526,1.285,1.0023,6.364,1.1927,1.3567,67.13,109.14,1079.72,19.448,0.7027
2018-05-08,0.7445,1.2967,1.0016,6.369,1.1863,1.3521,67.12,109.16,1078.35,19.611,0.6964
2018-05-09,0.7456,1.2852,1.0042,6.3585,1.1852,1.3567,67.25,109.68,1078.22,19.5165,0.6986
2018-05-10,0.7515,1.2787,1.0036,6.344,1.1896,1.3487,67.24,109.53,1065.41,19.302,0.6946
2018-05-11,0.7544,1.2781,0.9996,6.3333,1.1951,1.3549,67.28,109.26,1067.14,19.365,0.697
2018-05-14,0.7554,1.2761,0.9976,6.336,1.1976,1.3595,67.55,109.52,1068.83,19.5085,0.6936
2018-05-15,0.7477,1.2868,0.9998,6.376,1.1864,1.3512,68.07,110.25,1076.46,19.716,0.6877
2018-05-16,0.7504,1.2828,1.0004,6.3706,1.1788,1.3478,67.77,110.22,1076.66,19.73,0.6895
2018-05-17,0.7508,1.2815,1.0014,6.3645,1.1798,1.3507,67.76,110.76,1082.37,19.74,0.6877
2018-05-18,0.7511,1.2892,0.997,6.3768,1.1775,1.3476,68.04,110.71,1080.91,19.932,0.6912
2018-05-21,0.7565,1.2835,0.9978,6.3815,1.1768,1.3418,68.11,111.08,1079.33,19.887,0.693
2018-05-22,0.7595,1.2775,0.9924,6.366,1.1783,1.3445,68.04,110.94,1073.3,19.714,0.6941
2018-05-23,0.7534,1.2882,0.9952,6.3875,1.1693,1.3341,68.38,110.05,1078.88,19.773,0.6895
2018-05-24,0.7567,1.2907,0.9916,6.3757,1.1729,1.3384,68.32,109.3,1082.77,19.7175,0.6918
2018-05-25,0.7558,1.2972,0.9912,6.3903,1.1666,1.3321,67.78,109.35,1076.35,19.544,0.6922
2018-05-28,.,.,.,.,.,.,.,.,.,.,.
2018-05-29,0.7514,1.3027,0.9924,6.4162,1.1551,1.3258,67.78,108.62,1082.59,19.736,0.6915
2018-05-30,0.7574,1.2842,0.989,6.4175,1.1664,1.3296,67.46,109.04,1077.62,19.7,0.6994
2018-05-31,0.757,1.297,0.9844,6.4096,1.167,1.3289,67.4,108.73,1080.75,20.0005,0.7004
2018-06-01,0.7566,1.2948,0.9867,6.418,1.1679,1.3358,66.99,109.49,1071.27,19.8585,0.6987
2018-06-04,0.7648,1.2922,0.9884,6.405,1.1696,1.3314,67.05,109.66,1070.13,19.986,0.7032
2018-06-05,0.7606,1.3008,0.986,6.4042,1.1672,1.336,67.12,109.63,1071.86,20.372,0.7015
2018-06-06,0.7677,1.2907,0.9844,6.385,1.1778,1.3429,66.87,110.0,1065.9,20.269,0.7046
2018-06-07,0.763,1.2988,0.9822,6.389,1.1815,1.3427,67.2,109.92,1071.11,20.492,0.7033
2018-06-08,0.7601,1.2956,0.986,6.4031,1.1773,1.3406,67.56,109.45,1075.0,20.4905,0.7036
2018-06-11,0.7616,1.298,0.9848,6.4,1.1802,1.3386,67.46,109.94,1075.08,20.526,0.704
2018-06-12,0.7607,1.2987,0.9841,6.3992,1.1792,1.3416,67.48,110.22,1077.14,20.6127,0.7032
2018-06-13,0.7604,1.2963,0.9844,6.3944,1.1784,1.3378,67.6,110.41,1082.59,20.5919,0.7047
2018-06-14,0.7514,1.307,0.9942,6.398,1.1634,1.3333,67.62,110.44,1084.06,20.67,0.6997
2018-06-15,0.7455,1.3167,0.9962,6.4379,1.1616,1.3283,68.06,110.58,1101.89,20.645,0.6943
2018-06-18,0.7419,1.3229,0.9952,6.4379,1.1606,1.3247,68.1,110.44,1105.07,20.66,0.6931
2018-06-19,0.7386,1.3263,0.9951,6.4802,1.1577,1.3172,68.3,110.02,1110.64,20.508,0.6907
2018-06-20,0.7387,1.3291,0.9956,6.4713,1.1592,1.3213,68.06,110.14,1107.42,20.361,0.688
2018-06-21,0.7374,1.3319,0.9921,6.49,1.16,1.3251,67.94,110.05,1110.01,20.391,0.6873
2018-06-22,0.7424,1.3318,0.9902,6.5027,1.163,1.3258,67.88,109.98,1114.49,20.1025,0.6895
2018-06-25,0.7406,1.3313,0.9874,6.536,1.1694,1.3273,68.09,109.62,1114.4,20.108,0.6894
2018-06-26,0.7402,1.3293,0.9901,6.5759,1.1675,1.3243,68.31,109.92,1118.08,19.8635,0.6865
2018-06-27,0.7373,1.33,0.9962,6.5992,1.1588,1.3139,68.63,110.34,1121.57,20.056,0.6802
2018-06-28,0.7355,1.3253,0.9979,6.6235,1.1582,1.3095,68.81,110.38,1121.96,19.83,0.6759
2018-06-29,0.7399,1.314,0.9922,6.6171,1.1677,1.3197,68.46,110.71,1111.79,19.6495,0.6773
2018-07-02,0.7322,1.3213,0.9946,6.6632,1.1604,1.3133,68.78,110.73,1119.31,20.169,0.6702
2018-07-03,0.7385,1.315,0.9922,6.6368,1.1653,1.3174,68.58,110.54,1114.41,19.566,0.6751
2018-07-04,.,.,.,.,.,.,.,.,.,.,.
2018-07-05,0.7388,1.3121,0.9924,6.6341,1.1697,1.3228,68.89,110.59,1118.2,19.2455,0.679
2018-07-06,0.7421,1.309,0.9901,6.6396,1.1738,1.3262,68.8,110.48,1114.98,19.0655,0.6829
2018-07-09,0.7466,1.3111,0.992,6.6123,1.1744,1.3202,68.66,110.78,1111.38,19.165,0.6838
2018-07-10,0.7464,1.312,0.9926,6.6296,1.1728,1.3266,68.76,111.24,1113.81,19.0165,0.6836
2018-07-11,0.74,1.3127,0.9932,6.6764,1.1722,1.3241,68.7,111.52,1122.1,18.9955,0.6786
2018-07-12,0.7418,1.3158,1.0009,6.663,1.1692,1.3238,68.52,112.41,1121.38,18.7855,0.6783
2018-07-13,0.741,1.3168,1.0028,6.69,1.1667,1.3216,68.44,112.38,1130.3,18.8845,0.676
2018-07-16,0.7416,1.3131,0.9974,6.6866,1.171,1.3236,68.6,112.29,1127.81,18.8425,0.6771
2018-07-17,0.7392,1.3198,0.9992,6.7018,1.1664,1.3161,68.42,112.79,1125.63,18.8715,0.679
2018-07-18,0.7392,1.3203,0.9994,6.7161,1.1645,1.305,68.62,112.82,1130.76,18.886,0.679
2018-07-19,0.7332,1.3271,1.0016,6.7701,1.1604,1.2987,69.01,112.98,1136.38,19.0555,0.6718
2018-07-20,0.741,1.3155,0.9944,6.7659,1.1708,1.3114,68.74,111.74,1128.16,19.0975,0.6802
2018-07-23,0.7383,1.315,0.9927,6.7927,1.1702,1.3105,68.84,111.36,1134.45,19.0705,0.6786
2018-07-24,0.7416,1.3165,0.9944,6.7912,1.1684,1.3135,68.94,111.27,1127.39,18.849,0.6801
2018-07-25,0.7412,1.3104,0.9942,6.7658,1.1677,1.315,68.72,111.02,1122.59,18.799,0.6806
2018-07-26,0.7384,1.308,0.9938,6.7865,1.1654,1.3119,68.66,111.2,1121.72,18.6375,0.6791
2018-07-27,0.741,1.3057,0.994,6.8097,1.166,1.3118,68.6,110.94,1115.77,18.5595,0.6799
2018-07-30,0.7408,1.3013,0.9885,6.8102,1.1718,1.314,68.6,110.98,1116.98,18.5375,0.6829
2018-07-31,0.7438,1.3017,0.9895,6.8038,1.1706,1.3125,68.54,111.88,1112.75,18.598,0.6812
2018-08-01,0.7402,1.3006,0.9923,6.8154,1.1666,1.312,68.37,111.72,1118.15,18.6255,0.6795
2018-08-02,0.7379,1.3004,0.9943,6.838,1.1612,1.3035,68.63,111.48,1126.91,18.627,0.6756
2018-08-03,0.7406,1.2975,0.9926,6.8309,1.1597,1.3021,68.54,111.12,1122.68,18.5725,0.6757
2018-08-06,0.7393,1.2997,0.9963,6.85,1.1564,1.2947,68.82,111.43,1125.9,18.5215,0.6736
2018-08-07,0.7428,1.3017,0.9944,6.828,1.1597,1.2957,68.62,111.19,1118.0,18.4585,0.6741
2018-08-08,0.742,1.3061,0.9943,6.8344,1.1598,1.288,68.65,110.96,1119.01,18.478,0.6742
2018-08-09,0.7394,1.3046,0.9906,6.8199,1.1566,1.287,68.74,110.9,1119.0,18.6805,0.6624
2018-08-10,0.7298,1.3126,0.9954,6.8458,1.1399,1.2769,68.88,110.66,1130.19,18.938,0.6602
2018-08-13,0.727,1.3138,0.9934,6.888,1.1396,1.2757,70.02,110.65,1133.19,19.2655,0.6584
2018-08-14,0.724,1.3107,0.993,6.8809,1.1351,1.2738,69.95,110.92,1128.9,19.004,0.6587
2018-08-15,0.7233,1.3155,0.9942,6.933,1.1332,1.2685,69.92,110.62,1135.3,19.2195,0.6558
2018-08-16,0.7276,1.3144,0.9962,6.8792,1.1388,1.2722,70.19,110.89,1125.35,19.0085,0.6597
2018-08-17,0.7282,1.308,0.9948,6.874,1.141,1.2735,70.09,110.54,1123.2,19.0605,0.6608
2018-08-20,0.7308,1.3085,0.9943,6.8546,1.1438,1.2765,69.84,110.38,1121.3,19.0345,0.6619
2018-08-21,0.7352,1.3048,0.9876,6.8444,1.1534,1.286,69.85,110.48,1117.41,18.868,0.6675
2018-08-22,0.7352,1.3014,0.9836,6.84,1.1595,1.291,69.85,110.54,1117.0,18.816,0.6699
2018-08-23,0.7264,1.3057,0.9848,6.8748,1.1567,1.283,70.09,111.14,1123.37,18.863,0.6652
2018-08-24,0.7332,1.3022,0.9824,6.803,1.1625,1.2858,69.96,111.22,1113.3,18.818,0.6692
2018-08-27,0.7346,1.2966,0.9802,6.8145,1.1676,1.2891,70.16,111.09,1107.69,18.6615,0.6694
2018-08-28,0.7352,1.2925,0.9752,6.8018,1.172,1.2886,70.09,111.04,1105.14,18.9225,0.6719
2018-08-29,0.7292,1.2941,0.9732,6.819,1.1699,1.3006,70.53,111.8,1109.2,19.0415,0.6701
2018-08-30,0.7262,1.2991,0.9709,6.8415,1.1646,1.2997,70.74,111.17,1113.13,19.1575,0.664
2018-08-31,0.7192,1.3072,0.9698,6.83,1.1596,1.2964,71.0,110.98,1116.5,19.2135,0.6614
2018-09-03,.,.,.,.,.,.,.,.,.,.,.
2018-09-04,0.7174,1.3182,0.9753,6.8427,1.1566,1.2833,71.58,111.44,1117.5,19.3505,0.6548
2018-09-05,0.7189,1.3191,0.9716,6.827,1.162,1.2903,71.75,111.47,1121.0,19.427,0.6581
2018-09-06,0.7198,1.3212,0.9682,6.8322,1.1624,1.2933,71.94,110.87,1122.4,19.361,0.6596
2018-09-07,0.7135,1.317,0.9684,6.8419,1.1572,1.2934,71.78,111.18,1123.5,19.211,0.6549
2018-09-10,0.7118,1.3159,0.974,6.8545,1.1604,1.3026,72.45,111.09,1127.9,19.294,0.6537
2018-09-11,0.7107,1.3131,0.9737,6.8704,1.1591,1.3015,72.69,111.54,1126.17,19.21,0.6512
2018-09-12,0.7161,1.3005,0.9704,6.8574,1.1626,1.3029,72.15,111.29,1121.62,19.0705,0.6554
2018-09-13,0.7192,1.3005,0.968,6.8407,1.1672,1.3104,72.02,111.92,1120.9,18.88,0.6563
2018-09-14,0.7178,1.3029,0.9665,6.8673,1.1656,1.3084,71.87,112.09,1119.0,18.8695,0.6563
2018-09-17,0.7186,1.3017,0.962,6.854,1.1687,1.3146,72.51,111.97,1124.71,18.8455,0.6585
2018-09-18,0.722,1.2977,0.962,6.8591,1.1693,1.3158,72.98,112.3,1122.18,18.7372,0.659
2018-09-19,0.7273,1.2939,0.967,6.8466,1.1685,1.3162,72.35,112.21,1120.61,18.7545,0.662
2018-09-20,0.7276,1.2918,0.9624,6.8455,1.1744,1.3237,72.01,112.58,1119.58,18.8665,0.6674
2018-09-21,0.7278,1.2912,0.9593,6.8559,1.1739,1.3067,72.18,112.62,1114.3,18.8375,0.6679
2018-09-24,0.7263,1.2934,0.962,6.8559,1.1773,1.3128,72.66,112.62,1119.28,18.856,0.6652
2018-09-25,0.7251,1.2944,0.9646,6.8632,1.177,1.3162,72.68,112.88,1118.12,18.982,0.6651
2018-09-26,0.726,1.2963,0.9681,6.8763,1.1758,1.3182,72.59,112.92,1114.64,18.8955,0.6657
2018-09-27,0.7218,1.3036,0.9776,6.888,1.167,1.3104,72.55,113.38,1113.41,18.829,0.6624
2018-09-28,0.7238,1.2922,0.9758,6.868,1.1622,1.3053,72.54,113.48,1109.76,18.705,0.6635
2018-10-01,0.7223,1.2799,0.984,6.868,1.1567,1.3032,72.92,113.96,1112.53,18.6625,0.6613
2018-10-02,0.7199,1.2815,0.9844,6.868,1.156,1.2984,72.91,113.66,1112.43,18.738,0.6606
2018-10-03,0.7138,1.2826,0.9894,6.868,1.1525,1.2993,73.34,114.19,1121.42,18.834,0.6541
2018-10-04,0.7078,1.2903,0.9925,6.868,1.1508,1.3014,73.62,113.79,1130.78,19.174,0.6489
2018-10-05,0.7048,1.2948,0.9922,6.868,1.1502,1.3101,73.76,113.56,1131.25,19.014,0.6439
2018-10-08,.,.,.,.,.,.,.,.,.,.,.
2018-10-09,0.7092,1.2959,0.9928,6.9217,1.1482,1.3139,74.33,113.13,1132.87,19.0085,0.646
2018-10-10,0.71,1.2985,0.9908,6.9224,1.1541,1.3206,74.25,112.71,1138.9,19.0745,0.6477
2018-10-11,0.7112,1.3037,0.992,6.888,1.1565,1.3193,74.04,112.26,1134.16,19.0205,0.6517
2018-10-12,0.7116,1.3023,0.9916,6.9182,1.1559,1.3154,73.6,112.02,1130.82,18.9235,0.6511
2018-10-15,0.7142,1.2966,0.9868,6.9131,1.1594,1.3168,73.76,111.82,1129.3,18.8095,0.6552
2018-10-16,0.714,1.2935,0.9894,6.9102,1.1593,1.321,73.46,112.16,1123.88,18.774,0.6593
2018-10-17,0.713,1.2985,0.9926,6.9263,1.154,1.3137,73.52,112.21,1126.2,18.801,0.6577
2018-10-18,0.7118,1.3059,0.994,6.9367,1.1494,1.3061,73.52,112.11,1138.06,19.159,0.6558
2018-10-19,0.7132,1.3101,0.9968,6.9291,1.1513,1.3045,73.37,112.52,1131.13,19.2285,0.6595
2018-10-22,0.7086,1.3104,0.9963,6.9446,1.1467,1.2974,73.56,112.78,1132.7,19.3675,0.655
2018-10-23,0.7074,1.3101,0.9943,6.9373,1.148,1.2982,73.54,112.12,1137.53,19.4075,0.6553
2018-10-24,0.7072,1.2994,0.9982,6.942,1.1389,1.2898,73.18,112.58,1136.66,19.4575,0.6525
2018-10-25,0.7084,1.3066,1.0009,6.9477,1.1374,1.2827,73.21,112.54,1134.9,19.413,0.6523
2018-10-26,0.7088,1.31,0.998,6.9425,1.1388,1.2826,73.46,111.65,1141.74,19.439,0.652
2018-10-29,0.7074,1.3129,1.0006,6.9605,1.139,1.2807,73.42,112.49,1139.81,19.761,0.6531
2018-10-30,0.7112,1.3133,1.0046,6.9663,1.1364,1.2731,73.62,112.76,1137.68,19.9865,0.6562
2018-10-31,0.709,1.3129,1.0057,6.9737,1.1332,1.2779,73.95,112.86,1140.78,20.255,0.653
2018-11-01,0.7189,1.3108,1.0033,6.9205,1.1396,1.2974,73.45,112.79,1126.19,20.1325,0.6642
2018-11-02,0.7199,1.3108,1.0036,6.8894,1.1378,1.2965,72.44,113.09,1117.72,20.045,0.6655
2018-11-05,0.7198,1.3098,1.0055,6.9249,1.1394,1.302,73.08,113.22,1122.13,19.978,0.666
2018-11-06,0.7221,1.3132,1.0042,6.9172,1.1412,1.3076,72.95,113.38,1121.31,19.856,0.6672
2018-11-07,0.7282,1.3108,0.9998,6.9174,1.1459,1.3144,72.44,113.32,1117.52,19.8,0.679
2018-11-08,0.7286,1.3115,1.0033,6.9318,1.1416,1.3116,72.37,113.87,1118.99,20.045,0.678
2018-11-09,0.7226,1.323,1.0062,6.9553,1.1325,1.2978,72.48,113.77,1131.4,20.3795,0.6735
2018-11-12,.,.,.,.,.,.,.,.,.,.,.
2018-11-13,0.722,1.3223,1.0083,6.9546,1.1288,1.3031,72.61,113.97,1132.29,20.45,0.6766
2018-11-14,0.7219,1.3237,1.0067,6.95,1.1312,1.3011,72.3,113.7,1132.1,20.3565,0.6794
2018-11-15,0.7269,1.3193,1.0058,6.938,1.1324,1.2749,71.97,113.46,1127.2,20.3135,0.6823
2018-11-16,0.7312,1.3174,1.0012,6.9367,1.1402,1.2839,71.98,112.76,1124.81,20.177,0.6861
2018-11-19,0.7291,1.3187,0.9938,6.9398,1.1448,1.2842,71.6,112.54,1126.08,20.3795,0.6835
2018-11-20,0.7246,1.3245,0.9944,6.9448,1.1391,1.2809,71.49,112.66,1128.53,20.3625,0.6821
2018-11-21,0.7267,1.3274,0.9952,6.9248,1.1393,1.2776,71.3,113.06,1127.3,20.181,0.6839
2018-11-22,.,.,.,.,.,.,.,.,.,.,.
2018-11-23,0.7225,1.3226,0.9976,6.9477,1.1332,1.2804,70.65,112.83,1130.9,20.44,0.6774
2018-11-26,0.723,1.3237,0.9984,6.9397,1.1336,1.2809,70.81,113.58,1126.69,20.542,0.6785
2018-11-27,0.7206,1.3313,0.9998,6.9498,1.1281,1.2729,70.8,113.84,1129.41,20.4755,0.6777
2018-11-28,0.7233,1.3328,0.9994,6.9534,1.1286,1.2766,70.63,113.96,1127.81,20.4305,0.6797
2018-11-29,0.7314,1.3278,0.9966,6.9419,1.1382,1.2789,69.79,113.42,1119.91,20.255,0.6857
2018-11-30,0.7311,1.3282,0.9987,6.9558,1.1323,1.2772,69.62,113.54,1118.61,20.2975,0.688
2018-12-03,0.736,1.319,0.9975,6.8798,1.1356,1.2742,70.4,113.54,1110.2,20.2365,0.6933
2018-12-04,0.7353,1.3202,0.9975,6.8343,1.1345,1.2719,70.52,112.93,1108.82,20.496,0.6938
2018-12-05,.,.,.,.,.,.,.,.,.,.,.
2018-12-06,0.7216,1.3417,0.9926,6.8816,1.1374,1.2777,70.84,112.46,1122.07,20.422,0.6875
2018-12-07,0.721,1.3302,0.9914,6.8733,1.139,1.2749,70.85,112.6,1121.8,20.285,0.6859
2018-12-10,0.719,1.3385,0.9896,6.9077,1.1368,1.2558,72.436,112.96,1128.3,20.3783,0.6878
2018-12-11,0.7204,1.3408,0.9931,6.8968,1.1314,1.2524,72.27,113.41,1128.6,20.2885,0.6881
2018-12-12,0.7223,1.3336,0.992,6.8778,1.1362,1.2658,71.79,113.28,1124.51,20.1345,0.6856
2018-12-13,0.7228,1.3349,0.9938,6.8798,1.1358,1.2635,71.52,113.66,1124.73,20.2545,0.686
2018-12-14,0.7176,1.3387,0.997,6.905,1.13,1.257,71.94,113.35,1133.2,20.2955,0.6806
2018-12-17,0.7182,1.339,0.9934,6.8962,1.1339,1.2606,71.6,112.96,1130.17,20.1165,0.6803
2018-12-18,0.7172,1.3466,0.993,6.8939,1.1364,1.2644,70.61,112.54,1127.76,20.1255,0.6851
2018-12-19,0.7172,1.3434,0.9918,6.8918,1.1422,1.2669,70.26,112.15,1120.96,20.026,0.6852
2018-12-20,0.7104,1.3515,0.9918,6.8834,1.1432,1.265,69.96,111.34,1123.87,19.9275,0.6767
2018-12-21,0.7072,1.357,0.9914,6.9048,1.1402,1.2681,70.09,111.14,1125.3,19.9275,0.6726
2018-12-24,.,.,.,.,.,.,.,.,.,.,.
2018-12-25,.,.,.,.,.,.,.,.,.,.,.
2018-12-26,0.707,1.3576,0.9908,6.8847,1.1408,1.2676,70.07,110.45,1124.23,19.8836,0.6745
2018-12-27,0.702,1.365,0.9902,6.8649,1.1412,1.2627,70.34,110.78,1121.37,19.663,0.6698
2018-12-28,0.7044,1.3629,0.9838,6.8755,1.1445,1.2699,69.92,110.34,1114.9,19.6535,0.6704
2018-12-31,0.7046,1.3644,0.9832,6.8755,1.1456,1.2763,69.58,109.7,1112.85,19.635,0.6711
2019-01-01,.,.,.,.,.,.,.,.,.,.,.
2019-01-02,0.7,1.3591,0.9884,6.8597,1.1357,1.2598,70.02,109.22,1119.11,19.6065,0.6668
2019-01-03,0.7014,1.3484,0.9889,6.8708,1.1399,1.2633,70.12,108.07,1124.64,19.6095,0.6687
2019-01-04,0.7108,1.3399,0.9859,6.8663,1.141,1.274,69.63,108.29,1116.73,19.44,0.6743
2019-01-07,0.7143,1.3297,0.981,6.8501,1.1468,1.2757,69.78,108.62,1117.5,19.314,0.6762
2019-01-08,0.7134,1.3307,0.981,6.8519,1.1444,1.2724,70.11,108.57,1122.93,19.355,0.6723
2019-01-09,0.7172,1.3212,0.9767,6.8117,1.1524,1.2764,70.42,108.38,1117.7,19.231,0.6794
2019-01-10,0.719,1.3232,0.9817,6.7875,1.1517,1.2768,70.43,108.29,1116.1,19.16,0.679
2019-01-11,0.7204,1.3256,0.9829,6.7596,1.1479,1.2836,70.38,108.34,1117.18,19.12,0.6826
2019-01-14,.,.,.,.,.,.,.,.,.,.,.
2019-01-15,0.7192,1.3272,0.9885,6.7595,1.1392,1.2761,71.0,108.72,1122.59,19.0555,0.6812
2019-01-16,0.7184,1.3243,0.9899,6.7532,1.1408,1.2862,70.97,108.84,1119.1,18.97,0.6787
